id,user_id,post_id,message,commented_at,created_at,updated_at
1099,29,436,"It seemed to me that any civilization that had so far lost its head as to need to include a set of detailed instructions for use in a packet of toothpicks, was no longer a civilization in which I could live and stay sane.",2017-11-24 21:51:16.000000,2017-11-21 00:40:24.125907,2017-11-21 00:40:24.125907
1100,35,438,Life? Don't talk to me about life.,2017-10-22 07:31:17.000000,2017-11-21 00:40:24.142718,2017-11-21 00:40:24.142718
1101,39,438,Silence...I've made my decision,2017-10-21 19:51:36.000000,2017-11-21 00:40:24.147794,2017-11-21 00:40:24.147794
1102,10,438,"Wow, Bob, wow.",2017-10-27 03:30:32.000000,2017-11-21 00:40:24.151936,2017-11-21 00:40:24.151936
1103,26,438,"It is the unknown we fear when we look upon death and darkness, nothing more.",2017-10-23 23:54:16.000000,2017-11-21 00:40:24.157111,2017-11-21 00:40:24.157111
1104,11,438,"To the well-organized mind, death is but the next great adventure.",2017-10-22 02:33:27.000000,2017-11-21 00:40:24.161314,2017-11-21 00:40:24.161314
1105,47,439,Just Between Us Squirrel Friends,2017-10-23 09:42:59.000000,2017-11-21 00:40:24.172293,2017-11-21 00:40:24.172293
1106,34,439,"Here I am, brain the size of a planet, and they tell me to take you up to the bridge. Call that job satisfaction? 'Cos I don't.",2017-10-19 12:21:30.000000,2017-11-21 00:40:24.177623,2017-11-21 00:40:24.177623
1107,26,439,"Of course it is happening inside your head, Harry, but why on Earth should that mean that it is not real?",2017-10-19 08:46:02.000000,2017-11-21 00:40:24.182301,2017-11-21 00:40:24.182301
1108,3,439,"On the planet Earth, man had always assumed that he was more intelligent than dolphins because he had achieved so much—the wheel, New York, wars and so on—whilst all the dolphins had ever done was muck about in the water having a good time. But conversely, the dolphins had always believed that they were far more intelligent than man—for precisely the same reasons.",2017-10-19 17:39:02.000000,2017-11-21 00:40:24.191450,2017-11-21 00:40:24.191450
1109,10,440,The owls are not what they seem.,2017-11-19 21:38:01.000000,2017-11-21 00:40:24.200473,2017-11-21 00:40:24.200473
1110,20,441,I don't wanna talk. I wanna shoot.,2017-11-03 08:51:15.000000,2017-11-21 00:40:24.210884,2017-11-21 00:40:24.210884
1111,15,441,Just Between Us Squirrel Friends,2017-11-01 07:34:04.000000,2017-11-21 00:40:24.215843,2017-11-21 00:40:24.215843
1112,15,442,"When The Going Gets Tough, The Tough Reinvent",2017-11-01 11:55:11.000000,2017-11-21 00:40:24.226770,2017-11-21 00:40:24.226770
1113,17,442,"If they don’t keep exercising their lips, he thought, their brains start working.",2017-11-01 02:54:38.000000,2017-11-21 00:40:24.231090,2017-11-21 00:40:24.231090
1114,12,442,"Here I am, brain the size of a planet, and they tell me to take you up to the bridge. Call that job satisfaction? 'Cos I don't.",2017-11-02 08:47:30.000000,2017-11-21 00:40:24.235393,2017-11-21 00:40:24.235393
1115,4,442,Sashay Away,2017-11-05 15:15:22.000000,2017-11-21 00:40:24.240487,2017-11-21 00:40:24.240487
1116,43,443,I think you ought to know I'm feeling very depressed.,2017-11-17 14:58:25.000000,2017-11-21 00:40:24.252472,2017-11-21 00:40:24.252472
1117,35,443,"It’s only half completed, I’m afraid – we haven’t even finished burying the artificial dinosaur skeletons in the crust yet.",2017-11-15 12:08:34.000000,2017-11-21 00:40:24.258243,2017-11-21 00:40:24.258243
1118,12,444,Earth: Mostly Harmless,2017-11-24 15:25:39.000000,2017-11-21 00:40:24.270953,2017-11-21 00:40:24.270953
1119,42,445,I won't enjoy it.,2017-10-31 21:43:19.000000,2017-11-21 00:40:24.285111,2017-11-21 00:40:24.285111
1120,11,447,"Of course it is happening inside your head, Harry, but why on Earth should that mean that it is not real?",2017-10-28 15:00:41.000000,2017-11-21 00:40:24.304608,2017-11-21 00:40:24.304608
1121,33,447,if you’ve never been through a matter transference beam before you’ve probably lost some salt and protein. The beer you had should have cushioned your system a bit.,2017-10-25 10:26:11.000000,2017-11-21 00:40:24.309713,2017-11-21 00:40:24.309713
1122,34,448,"If there's anything more important than my ego around, I want it caught and shot now.",2017-10-24 07:21:23.000000,2017-11-21 00:40:24.319017,2017-11-21 00:40:24.319017
1123,11,448,I solemnly swear that I am up to no good.,2017-10-21 10:27:57.000000,2017-11-21 00:40:24.323270,2017-11-21 00:40:24.323270
1124,1,448,Damn fine coffee! And hot!,2017-10-25 04:19:39.000000,2017-11-21 00:40:24.327941,2017-11-21 00:40:24.327941
1125,43,449,I won't enjoy it.,2017-10-29 22:11:19.000000,2017-11-21 00:40:24.338936,2017-11-21 00:40:24.338936
1126,44,450,"To the well-organized mind, death is but the next great adventure.",2017-11-16 02:34:21.000000,2017-11-21 00:40:24.349997,2017-11-21 00:40:24.349997
1127,8,450,"That's Funny, Tell Another One",2017-11-14 18:46:51.000000,2017-11-21 00:40:24.354818,2017-11-21 00:40:24.354818
1128,5,450,"Audrey, there are many cures for a broken heart. But nothing quite like a trout's leap in the moonlight.",2017-11-20 14:41:47.000000,2017-11-21 00:40:24.359487,2017-11-21 00:40:24.359487
1129,42,450,"I've just had an unhappy love affair, so I don't see why anybody else should have a good time.",2017-11-16 16:15:32.000000,2017-11-21 00:40:24.363997,2017-11-21 00:40:24.363997
1130,42,451,"Pardon me for breathing, which I never do anyway so I don't know why I bother to say it, Oh God, I'm so depressed.",2017-10-20 12:17:56.000000,2017-11-21 00:40:24.374948,2017-11-21 00:40:24.374948
1131,31,451,"If there's anything more important than my ego around, I want it caught and shot now.",2017-10-16 17:12:12.000000,2017-11-21 00:40:24.381101,2017-11-21 00:40:24.381101
1132,13,451,After all this time? Always.,2017-10-22 15:10:45.000000,2017-11-21 00:40:24.385828,2017-11-21 00:40:24.385828
1133,45,451,Sashay Away,2017-10-21 01:18:19.000000,2017-11-21 00:40:24.390206,2017-11-21 00:40:24.390206
1134,29,452,I won't enjoy it.,2017-11-10 06:32:32.000000,2017-11-21 00:40:24.399569,2017-11-21 00:40:24.399569
1135,18,454,You may think I've gone insane... but I promise. I will kill again.,2017-11-03 08:44:57.000000,2017-11-21 00:40:24.413760,2017-11-21 00:40:24.413760
1136,33,454,"Curiously enough, the only thing that went through the mind of the bowl of petunias as it fell was Oh no, not again.",2017-11-02 08:14:23.000000,2017-11-21 00:40:24.417292,2017-11-21 00:40:24.417292
1137,15,454,"You're Born Naked, The Rest Is Drag",2017-11-04 03:18:24.000000,2017-11-21 00:40:24.420922,2017-11-21 00:40:24.420922
1138,40,455,Don't Be Jealous Of My Boogie,2017-10-23 06:15:11.000000,2017-11-21 00:40:24.429838,2017-11-21 00:40:24.429838
1139,49,455,I solemnly swear that I am up to no good.,2017-10-23 05:26:26.000000,2017-11-21 00:40:24.435806,2017-11-21 00:40:24.435806
1140,35,455,"I wish you'd just tell me rather trying to engage my enthusiasm, because I haven't got one.",2017-10-27 18:55:43.000000,2017-11-21 00:40:24.439581,2017-11-21 00:40:24.439581
1141,11,457,Never trust anything that can think for itself if you can't see where it keeps its brain.,2017-10-31 22:32:44.000000,2017-11-21 00:40:24.456612,2017-11-21 00:40:24.456612
1142,19,458,Sashay Away,2017-11-14 18:56:29.000000,2017-11-21 00:40:24.467266,2017-11-21 00:40:24.467266
1143,24,459,There's nothing quite like urinating in the open air.,2017-10-15 06:18:58.000000,2017-11-21 00:40:24.476993,2017-11-21 00:40:24.476993
1144,43,459,Life? Don't talk to me about life.,2017-10-15 14:33:59.000000,2017-11-21 00:40:24.482243,2017-11-21 00:40:24.482243
1145,11,460,Never trust anything that can think for itself if you can't see where it keeps its brain.,2017-11-14 00:12:38.000000,2017-11-21 00:40:24.493503,2017-11-21 00:40:24.493503
1146,3,460,He was staring at the instruments with the air of one who is trying to convert Fahrenheit to centigrade in his head while his house is burning down.,2017-11-16 20:10:25.000000,2017-11-21 00:40:24.497910,2017-11-21 00:40:24.497910
1147,20,460,"Wow, Bob, wow.",2017-11-16 20:37:10.000000,2017-11-21 00:40:24.501790,2017-11-21 00:40:24.501790
1148,25,460,Happiness can be found even in the darkest of times if only one remembers to turn on the light.,2017-11-16 01:08:18.000000,2017-11-21 00:40:24.507128,2017-11-21 00:40:24.507128
1149,18,460,"You know, this is — excuse me — a damn fine cup of coffee!",2017-11-13 09:44:51.000000,2017-11-21 00:40:24.511375,2017-11-21 00:40:24.511375
1150,10,462,"Cooper, you may be fearless in this world, but there are other worlds.",2017-10-24 12:07:02.000000,2017-11-21 00:40:24.527139,2017-11-21 00:40:24.527139
1151,21,462,"You know, this is — excuse me — a damn fine cup of coffee!",2017-10-17 04:05:46.000000,2017-11-21 00:40:24.531344,2017-11-21 00:40:24.531344
1152,18,462,There's nothing quite like urinating in the open air.,2017-10-18 20:51:51.000000,2017-11-21 00:40:24.536014,2017-11-21 00:40:24.536014
1153,37,463,"If you want to know what a man’s like, take a good look at how he treats his inferiors, not his equals.",2017-11-18 14:51:50.000000,2017-11-21 00:40:24.547233,2017-11-21 00:40:24.547233
1154,24,464,Pie. Whoever invented the pie? Here was a great person.,2017-11-02 17:12:06.000000,2017-11-21 00:40:24.560780,2017-11-21 00:40:24.560780
1155,48,464,"Pardon me for breathing, which I never do anyway so I don't know why I bother to say it, Oh God, I'm so depressed.",2017-11-09 00:57:04.000000,2017-11-21 00:40:24.565896,2017-11-21 00:40:24.565896
1157,10,464,Black as midnight on a moonless night.,2017-11-09 20:29:27.000000,2017-11-21 00:40:24.576403,2017-11-21 00:40:24.576403
1158,12,465,"...they discovered only a small asteroid inhabited by a solitary old man who claimed repeatedly that nothing was true, though he was later discovered to be lying.",2017-11-13 11:11:22.000000,2017-11-21 00:40:24.588091,2017-11-21 00:40:24.588091
1159,29,465,42,2017-11-10 11:12:44.000000,2017-11-21 00:40:24.593171,2017-11-21 00:40:24.593171
1160,46,465,"Every day, once a day, give yourself a present.",2017-11-12 18:16:28.000000,2017-11-21 00:40:24.597547,2017-11-21 00:40:24.597547
1161,8,465,"Shante, Shante, Shante",2017-11-14 12:14:36.000000,2017-11-21 00:40:24.601543,2017-11-21 00:40:24.601543
1162,33,465,"You think you've got problems? What are you supposed to do if you are a manically depressed robot? No, don't try to answer that. I'm fifty thousand times more intelligent than you and even I don't know the answer. It gives me a headache just trying to think down to your level.",2017-11-12 06:34:28.000000,2017-11-21 00:40:24.606033,2017-11-21 00:40:24.606033
1163,47,466,Life Is About Using The Whole Box Of Crayons,2017-11-20 17:35:15.000000,2017-11-21 00:40:24.616146,2017-11-21 00:40:24.616146
1164,24,466,There was a fish in the percolator!,2017-11-15 17:37:16.000000,2017-11-21 00:40:24.621233,2017-11-21 00:40:24.621233
1165,40,466,Glamazon!,2017-11-13 15:38:58.000000,2017-11-21 00:40:24.626020,2017-11-21 00:40:24.626020
1166,10,466,Sometimes jokes are welcome. Like the one about the kid who said: "I enjoyed school. It was just the principal of the thing.",2017-11-18 11:52:58.000000,2017-11-21 00:40:24.630449,2017-11-21 00:40:24.630449
1167,44,467,Never trust anything that can think for itself if you can't see where it keeps its brain.,2017-10-28 15:07:18.000000,2017-11-21 00:40:24.640364,2017-11-21 00:40:24.640364
1168,6,467,It does not do to dwell on dreams and forget to live.,2017-10-27 11:36:33.000000,2017-11-21 00:40:24.645442,2017-11-21 00:40:24.645442
1169,39,467,"Shante, You Stay",2017-10-28 10:59:45.000000,2017-11-21 00:40:24.649605,2017-11-21 00:40:24.649605
1170,48,467,"I wish you'd just tell me rather trying to engage my enthusiasm, because I haven't got one.",2017-10-25 16:20:31.000000,2017-11-21 00:40:24.654647,2017-11-21 00:40:24.654647
1171,11,467,"No story lives unless someone wants to listen. The stories we love best do live in us forever. So whether you come back by page or by the big screen, Hogwarts will always be there to welcome you home.",2017-10-26 10:06:40.000000,2017-11-21 00:40:24.659669,2017-11-21 00:40:24.659669
1172,15,469,Let the music play,2017-10-19 05:24:03.000000,2017-11-21 00:40:24.678383,2017-11-21 00:40:24.678383
1173,26,470,"It’s wingardium leviOsa, not leviosAH.",2017-11-22 04:25:07.000000,2017-11-21 00:40:24.695212,2017-11-21 00:40:24.695212
1174,13,471,"We could all have been killed - or worse, expelled.",2017-11-16 15:28:15.000000,2017-11-21 00:40:24.706927,2017-11-21 00:40:24.706927
1175,12,473,"I wish you'd just tell me rather trying to engage my enthusiasm, because I haven't got one.",2017-11-03 07:57:04.000000,2017-11-21 00:40:24.722923,2017-11-21 00:40:24.722923
1176,12,473,And then of course I've got this terrible pain in all the diodes down my left side.,2017-11-01 19:21:41.000000,2017-11-21 00:40:24.727507,2017-11-21 00:40:24.727507
1177,34,473,if you’ve never been through a matter transference beam before you’ve probably lost some salt and protein. The beer you had should have cushioned your system a bit.,2017-11-02 19:00:23.000000,2017-11-21 00:40:24.732051,2017-11-21 00:40:24.732051
1178,45,474,"When The Going Gets Tough, The Tough Reinvent",2017-10-22 09:09:14.000000,2017-11-21 00:40:24.742662,2017-11-21 00:40:24.742662
1179,45,474,Put The Bass In Your Walk,2017-10-22 09:57:17.000000,2017-11-21 00:40:24.747233,2017-11-21 00:40:24.747233
1180,48,474,"I wish you'd just tell me rather trying to engage my enthusiasm, because I haven't got one.",2017-10-18 00:12:45.000000,2017-11-21 00:40:24.751044,2017-11-21 00:40:24.751044
1181,27,474,You sort of start thinking anything’s possible if you’ve got enough nerve.,2017-10-18 03:09:50.000000,2017-11-21 00:40:24.755642,2017-11-21 00:40:24.755642
1182,41,474,I solemnly swear that I am up to no good.,2017-10-22 02:28:01.000000,2017-11-21 00:40:24.760034,2017-11-21 00:40:24.760034
1183,50,475,"Things we lose have a way of coming back to us in the end, if not always in the way we expect.",2017-11-14 05:40:47.000000,2017-11-21 00:40:24.771156,2017-11-21 00:40:24.771156
1184,25,475,After all this time? Always.,2017-11-17 15:57:38.000000,2017-11-21 00:40:24.776220,2017-11-21 00:40:24.776220
1185,25,476,"Words are in my not-so-humble opinion, the most inexhaustible form of magic we have, capable both of inflicting injury and remedying it.",2017-10-17 10:37:20.000000,2017-11-21 00:40:24.786913,2017-11-21 00:40:24.786913
1186,26,476,"It takes a great deal of bravery to stand up to our enemies, but just as much to stand up to our friends.",2017-10-22 22:12:33.000000,2017-11-21 00:40:24.793689,2017-11-21 00:40:24.793689
1187,42,477,I think you ought to know I'm feeling very depressed.,2017-11-15 08:32:06.000000,2017-11-21 00:40:24.804454,2017-11-21 00:40:24.804454
1188,2,477,Life? Don't talk to me about life.,2017-11-19 09:07:34.000000,2017-11-21 00:40:24.809789,2017-11-21 00:40:24.809789
1189,44,477,Just because you have the emotional range of a teaspoon doesn’t mean we all have.,2017-11-19 12:03:34.000000,2017-11-21 00:40:24.814565,2017-11-21 00:40:24.814565
1190,40,477,Just Between Us Squirrel Friends,2017-11-19 09:15:41.000000,2017-11-21 00:40:24.820228,2017-11-21 00:40:24.820228
1191,15,480,"You're Born Naked, The Rest Is Drag",2017-11-12 07:21:21.000000,2017-11-21 00:40:24.848977,2017-11-21 00:40:24.848977
1192,10,480,J'ai une âme solitaire.,2017-11-14 11:46:52.000000,2017-11-21 00:40:24.854201,2017-11-21 00:40:24.854201
1193,1,480,I don't wanna talk. I wanna shoot.,2017-11-14 13:24:16.000000,2017-11-21 00:40:24.859062,2017-11-21 00:40:24.859062
1194,38,481,Just Between Us Squirrel Friends,2017-11-18 21:24:43.000000,2017-11-21 00:40:24.874148,2017-11-21 00:40:24.874148
1195,29,481,"It’s only half completed, I’m afraid – we haven’t even finished burying the artificial dinosaur skeletons in the crust yet.",2017-11-21 22:32:38.000000,2017-11-21 00:40:24.879896,2017-11-21 00:40:24.879896
1196,17,481,"Pardon me for breathing, which I never do anyway so I don't know why I bother to say it, Oh God, I'm so depressed.",2017-11-19 20:22:50.000000,2017-11-21 00:40:24.883832,2017-11-21 00:40:24.883832
1197,12,482,42,2017-11-03 16:49:51.000000,2017-11-21 00:40:24.893889,2017-11-21 00:40:24.893889
1198,21,482,How's Annie? How's Annie? How's Annie?,2017-11-05 21:53:44.000000,2017-11-21 00:40:24.899026,2017-11-21 00:40:24.899026
1199,48,483,"In the beginning, the Universe was created. This has made a lot of people very angry and been widely regarded as a bad move.",2017-11-20 14:41:37.000000,2017-11-21 00:40:24.908961,2017-11-21 00:40:24.908961
